stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,wheelchair_boarding
2107,"Chavigneau","Sainte-Foy / Chavigneau",46.755953,-71.338393,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2107,0,2
2108,"Ste-Foy/2108","des Q.-Bourgeois / Sainte-Foy",46.757346,-71.337288,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2108,0,2
2109,"Compagnons/2109","des Q.-Bourgeois / des Compagnons",46.755579,-71.334198,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2109,0,2
2110,"T. de Marly","de Marly / face au 3800",46.751789,-71.330723,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2110,0,2
2111,"R.-Lévesque","de C.-Fontaine / R.-Lévesque Est",46.807147,-71.221109,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2111,0,2
2112,"Duchesneau","des Q.-Bourgeois / Duchesneau",46.767222,-71.310077,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2112,0,1
2113,"Gare de Ste-Foy","des Q.-Bourgeois / R.-Beaudin",46.772841,-71.301447,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2113,0,1
2114,"De Maisonneuve","Turnbull / De Maisonneuve",46.805728,-71.222622,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2114,0,2
2115,"L'Isle-Dieu","de l'Église / R.-Beaudin",46.772258,-71.296286,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2115,0,1
2116,"J.-Parizeau","de C.-Fontaine / J.-Parizeau",46.806185,-71.220727,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2116,0,2
2117,"W.-Légaré","de l'Église / W.-Légaré",46.769657,-71.292556,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2117,0,1
2119,"Soumande","W.-Hamel / Bourdages",46.816825,-71.250453,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2119,0,1
2122,"du Père-Massé","de Sillery / du Père-Massé",46.778115,-71.24822,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2122,0,2
2123,"L.-A.-Bélisle","de Sillery / L.-A.-Bélisle",46.777214,-71.247108,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2123,0,2
2124,"Treggett","de Sillery / Treggett",46.776125,-71.245823,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2124,0,2
2125,"du Card.-Persico","de Sillery / du Cardinal-Persico",46.775107,-71.244669,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2125,0,2
2126,"du Foulon/2126","du Foulon / au 2102",46.77278,-71.248304,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2126,0,2
2127,"du Foulon/2127","du Foulon / au 2150",46.771575,-71.251024,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2127,0,2
2128,"du Foulon/2128","du Foulon / au 2210",46.771503,-71.253694,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2128,0,2
2129,"du Foulon/2129","du Foulon / face au 2235",46.77027,-71.255195,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2129,0,2
2130,"du Foulon/2130","du Foulon / face au 2247",46.7696,-71.255801,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2130,0,2
2131,"du Foulon/2131","du Foulon / au 2280",46.769072,-71.256711,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2131,0,2
2132,"du Foulon/2132","du Foulon / du Foulon",46.766961,-71.258907,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2132,0,2
2138,"du Père-Ménard","à Gignac / du Père-Ménard",46.76609,-71.264132,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2138,0,2
2139,"à Gignac/2139","à Gignac / face au 1635",46.766514,-71.266625,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2139,0,2
2140,"Hospitalières","à Gignac / des Hospitalières",46.767679,-71.266,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2140,0,2
2141,"St-Louis/2141","à Gignac / Saint-Louis",46.769017,-71.26636,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2141,0,2
2142,"C.-Huot/2142","C.-Huot / au 1460",46.76958,-71.266957,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2142,0,2
2143,"M.-Victorin","C.-Huot / M.-Victorin",46.771748,-71.269554,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2143,0,2
2144,"Triquet","C.-Huot / Triquet",46.773105,-71.271158,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2144,0,2
2145,"Laurier/2145","C.-Huot / Laurier",46.774658,-71.273,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2145,0,2
2146,"J.-Parizeau","de C.-Fontaine / J.-Parizeau",46.806507,-71.220916,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2146,0,2
2147,"48e Rue","5e Avenue Est / 48e Rue Est",46.849329,-71.245906,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2147,0,2
2149,"50e Rue","4e Avenue Est / 50e Rue Est",46.848888,-71.248508,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2149,0,2
2150,"47e Rue","4e Avenue Est / 47e Rue Est",46.847605,-71.247398,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2150,0,2
2946,"du Colisée/2946","des Chênes Ouest / du Colisée",46.835141,-71.248697,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2946,0,2
2041,"Chaudière/2041","de la Poterie / de la Chaudière",46.750904,-71.349636,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2041,0,2
2042,"Gallion-du-Roy","de la Chaudière / P.-des-Soeurs",46.748168,-71.349737,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2042,0,2
2043,"St-Félix/2043","de la Chaudière / Saint-Félix",46.746681,-71.350146,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2043,0,2
2044,"Maires-Lessard","Saint-Félix / des Maires-Lessard",46.744879,-71.352813,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2044,0,2
2045,"R.-Beaudin","De Rochebelle / R.-Beaudin",46.772413,-71.300675,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2045,0,2
2046,"St-Félix/2046","Saint-Félix / face au 4473",46.74194,-71.354848,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2046,0,2
2047,"Gr.-Marées/2047","Saint-Félix / des Grandes-Marées",46.73916,-71.358468,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2047,0,2
2049,"des Carougeois","Saint-Félix / des Carougeois",46.739008,-71.360847,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2049,0,2
2050,"P.-Pinel","Saint-Félix / P.-Pinel",46.737813,-71.364204,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2050,0,2
2051,"T. D'Youville","D'Youville / des Glacis",46.812681,-71.214568,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2051,0,2
2052,"J.C.-Cantin/2052","Saint-Félix / J.-C.-Cantin",46.736952,-71.366219,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2052,0,2
2054,"des Quatre-Vents","J.-C.-Cantin / des Quatre-Vents",46.738227,-71.367692,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2054,0,2
2055,"J.C.-Cantin/2055","J.-C.-Cantin / face au 1392",46.73919,-71.37001,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2055,0,2
2057,"CFP de Québec","Mgr-Plessis / Soumande",46.820047,-71.252432,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2057,0,2
2059,"CFP de Québec","Mgr-Plessis / Fleur-de-Lys",46.819628,-71.251797,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2059,0,2
2060,"A.-Rouleau","Sainte-Foy / A.-Rouleau",46.758732,-71.337323,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2060,0,2
2061,"de la Pommeraie","Sainte-Foy / de la Pommeraie",46.759984,-71.337054,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2061,0,2
2062,"J.C.-Cantin/2062","J.-C.-Cantin / face au 1272",46.740464,-71.372857,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2062,0,2
2064,"Mgr-Plessis/2064","Mgr-Plessis / au 1815",46.818338,-71.246917,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2064,0,2
2068,"de la Futaie","J.-C.-Cantin / de la Futaie",46.748038,-71.376487,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2068,0,2
2069,"Laudance","Sainte-Foy / Laudance",46.761896,-71.336429,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2069,0,2
2070,"Ste-Foy/2070","Alain / Sainte-Foy",46.763777,-71.335071,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2070,0,2
2071,"Gingras","Lanthier / Gingras",46.765416,-71.336091,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2071,0,2
2072,"J.C.-Cantin/2072","J.-C.-Cantin / face au 1208",46.741642,-71.374159,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2072,0,2
2073,"du Courlis","J.-C.-Cantin / du Courlis",46.742356,-71.376016,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2073,0,2
2074,"P.-Pinel","Saint-Félix / P.-Pinel",46.737615,-71.364227,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2074,0,2
2075,"J.C.-Cantin/2075","J.-C.-Cantin / au 1057",46.744113,-71.379159,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2075,0,2
2076,"des Carougeois","Saint-Félix / P.-Le May",46.738822,-71.361656,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2076,0,2
2077,"Gr.-Marées/2077","Saint-Félix / des Grandes-Marées",46.738894,-71.35917,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2077,0,2
2078,"I.-Aubert","Mgr-Plessis / I.-Aubert",46.818309,-71.244479,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2078,0,2
2079,"St-Félix/2079","Saint-Félix / au 4473",46.741682,-71.354569,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2079,0,2
2080,"Maires-Lessard","Saint-Félix / des Maires-Lessard",46.74453,-71.35269,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2080,0,2
2081,"Bourdages","Mgr-Plessis / Bourdages",46.817188,-71.241161,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2081,0,2
2082,"Chaudière/2082","Saint-Félix / de la Chaudière",46.746429,-71.350102,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2082,0,2
2083,"Gallion-du-Roy","de la Chaudière / du Gallion-du-Roy",46.748199,-71.349266,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2083,0,2
2084,"Chaudière/2084","de la Poterie / de la Chaudière",46.751075,-71.3496,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2084,0,2
2085,"Michener","de la Poterie / du Parc-Feeney",46.751534,-71.350798,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2085,0,2
2086,"St-Régis","de la Poterie / du Saint-Brieux",46.75352,-71.353447,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2086,0,2
2087,"T. D'Youville","D'Aiguillon / H.-Mercier",46.812527,-71.215807,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2087,0,2
2088,"du Domaine/2088","de la Poterie / du Domaine",46.755605,-71.356242,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2088,0,2
2089,"A.-Gaboury","J.-C.-Cantin / A.-Gaboury",46.74609,-71.380605,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2089,0,2
2090,"J.C.-Cantin/2090","J.-C.-Cantin / au 973",46.747481,-71.378808,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2090,0,2
2091,"de la Futaie","J.-C.-Cantin / de la Futaie",46.747893,-71.376306,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2091,0,2
2094,"T. D'Youville","des Glacis / D'Aiguillon",46.812887,-71.214631,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2094,0,2
1868,"St-Louis/1868","Beaupré / Saint-Louis",46.756769,-71.297171,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1868,0,2
1869,"Dermot","Beaupré / Dermot",46.758,-71.298655,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1869,0,2
1870,"Beaupré","de Galais / Beaupré",46.758809,-71.300133,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1870,0,2
1871,"Descheneaux","de Galais / Descheneaux",46.75748,-71.302365,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1871,0,2
1872,"Fabre","de Galais / Fabre",46.75674,-71.303886,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1872,0,2
1873,"d'Abbeville","A.-Giroux / d'Abbeville",46.757988,-71.306771,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1873,0,2
1874,"Montpetit","Maricourt / Montpetit",46.760821,-71.306944,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1874,0,2
1875,"St-Maurice","Pincourt / Saint-Maurice",46.835437,-71.351754,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1875,0,2
1876,"Nantel","Pincourt / Nantel",46.837883,-71.348148,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1876,0,2
1877,"Maricourt/1877","Maricourt / face au 3375",46.763411,-71.313503,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1877,0,2
1878,"Maricourt/1878","Bégon / Maricourt",46.762763,-71.314802,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1878,0,2
1879,"B.-Léonard","Lalemant / B.-Léonard",46.816379,-71.228207,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1879,0,2
1880,"3e Rue","3e Avenue / 3e Rue",46.821858,-71.225498,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1880,0,2
1882,"Compagnons/1882","des Compagnons / Senneterre",46.760394,-71.326483,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1882,0,2
1883,"Grandjean/1883","des Compagnons / Grandjean",46.76083,-71.329605,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1883,0,2
1884,"du Campanile","Grandjean / Palmarolle",46.761791,-71.331047,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1884,0,2
1885,"McCartney/1885","Grandjean / McCartney",46.763818,-71.331929,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1885,0,2
1886,"66e Rue ","I.-Bédard / 67e Rue Est",46.854917,-71.259884,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1886,0,1
1887,"41e Rue","1re Avenue / 41e Rue Est",46.841459,-71.248221,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1887,0,1
1888,"Ste-Foy/1888","Pie-XII / Sainte-Foy",46.766771,-71.329199,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1888,0,2
1889,"Rochon","Pie-XII / Rochon",46.768719,-71.332136,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1889,0,2
1891,"Pie-XII/1891","Clérin / Pie-XII",46.770066,-71.333754,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1891,0,2
1892,"Clérin/1892","Clérin / au 3471",46.771252,-71.332764,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1892,0,2
1893,"du Château","Clérin / du Château",46.772331,-71.331537,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1893,0,2
1894,"Dulhut","Clérin / Dulhut",46.773434,-71.330794,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1894,0,2
1895,"Périgny","Clérin / Périgny",46.774442,-71.332054,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1895,0,2
1896,"Routhier","Périgny / Routhier",46.775624,-71.331496,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1896,0,2
1897,"Cavelier","De Vassan / Cavelier",46.776202,-71.329985,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1897,0,2
1898,"Gare de train","Gare de train de Sainte-Foy",46.754482,-71.29762,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1898,0,2
1899,"Pie-XI/1899","Pie-XI Sud / Sainte-Geneviève",46.841375,-71.395482,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1899,0,2
1905,"McCartney/1905","C.-Laforte / McCartney",46.764439,-71.333078,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1905,0,2
1906,"McCartney/1906","Grandjean / McCartney",46.763465,-71.332238,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1906,0,2
1907,"du Campanile","Grandjean / Palmarolle",46.761521,-71.331056,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1907,0,2
1908,"Grandjean","des Compagnons / Grandjean",46.760761,-71.329198,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1908,0,1
1909,"des Compagnons","des Compagnons / Senneterre",46.76039,-71.326928,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1909,0,1
1910,"46e Rue","1re Avenue / 46e Rue Est",46.844508,-71.251148,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1910,0,2
1911,"Quatre-Bourgeois","des Compagnons / des Q.-Bourgeois",46.75869,-71.324428,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1911,0,1
1912,"52e Rue","1re Avenue / 52e Rue Est",46.847873,-71.253778,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1912,0,1
1913,"Bégon","des Q.-Bourgeois / Bégon",46.763302,-71.316067,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1913,0,1
1914,"Maricourt/1914","Bégon / Maricourt",46.762582,-71.31493,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1914,0,2
1915,"Maricourt/1915","Maricourt / au 3375",46.763376,-71.313319,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1915,0,2
1916,"Montpetit","Maricourt / Montpetit",46.760793,-71.307153,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1916,0,2
1917,"de l'Hôpital","Sicotte / de l'Hôpital",46.840352,-71.351307,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1917,0,2
1918,"Durand","de l'Hôpital / Durand",46.841652,-71.353111,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1918,0,2
1919,"d'Abbeville","A.-Giroux / d'Abbeville",46.757933,-71.307019,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1919,0,2
1920,"Fabre","de Galais / Fabre",46.756586,-71.30404,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1920,0,2
1921,"Descheneaux","de Galais / Descheneaux",46.757373,-71.30218,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1921,0,2
1922,"Beaupré","de Galais / Beaupré",46.758602,-71.300038,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1922,0,2
1923,"Dermot","Beaupré / Dermot",46.757919,-71.298732,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1923,0,2
1924,"St-Louis/1924","Beaupré / Saint-Louis",46.756767,-71.297432,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1924,0,2
1925,"de l'Isère","de l'Atrium / de l'Isère",46.847063,-71.269036,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1925,0,2
2475,"Carougeois/2475","des Carougeois / face au 1222",46.744848,-71.368976,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2475,0,2
2476,"Carougeois/2476","des Carougeois / au 1135",46.746405,-71.369995,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2476,0,2
2477,"Carougeois/2477","des Carougeois / face au 1072",46.747337,-71.371673,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2477,0,2
2478,"J.-C.-Cantin","des Carougeois / J.-C.-Cantin",46.748921,-71.373963,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2478,0,2
2479,"J.C.-Cantin/2479","J.-C.-Cantin / au 964",46.74788,-71.378383,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2479,0,2
2480,"J.C.-Cantin/2480","J.-C.-Cantin / face au 1005",46.745253,-71.380709,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2480,0,2
2481,"E.-Côté","Mgr-Gauthier / E.-Coté",46.848748,-71.211227,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2481,0,1
2482,"J.C.-Cantin/2482","J.-C.-Cantin / face au 1057",46.744058,-71.379381,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2482,0,2
2483,"du Courlis","J.-C.-Cantin / du Courlis",46.742299,-71.37642,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2483,0,2
2484,"J.C.-Cantin/2484","J.-C.-Cantin / au 1200",46.741612,-71.374459,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2484,0,2
2485,"J.C.-Cantin/2485","J.-C.-Cantin / au 1272",46.740141,-71.372748,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2485,0,2
2486,"J.C.-Cantin/2486","J.-C.-Cantin / au 1392",46.739063,-71.370191,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2486,0,2
2487,"des Quatre-Vents","J.-C.-Cantin / des Quatre-Vents",46.738099,-71.367925,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2487,0,2
2488,"St-Félix/2488","J.-C.-Cantin / Saint-Félix",46.737011,-71.366652,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2488,0,2
2489,"St-Félix/2489","des Grandes-Marées / Saint-Félix",46.73934,-71.359753,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2489,0,2
2490,"Escoffier","des Grandes-Marées / Escoffier",46.741004,-71.362174,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2490,0,2
2491,"Gr.-Marées/2491","des Grandes-Marées / face au 1342",46.742482,-71.364226,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2491,0,2
2492,"des Clercs","des Grandes-Marées / des Clercs",46.744154,-71.366753,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2492,0,2
2493,"de la Chaudière","Saint-Félix / de la Chaudière",46.746639,-71.349635,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2493,0,2
2494,"des Clercs","de la P.-Soeurs / des Clercs",46.746205,-71.364338,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2494,0,2
2495,"St-Séb./2495","de la P.-Soeurs / Saint-Sébastien",46.747447,-71.36674,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2495,0,2
2496,"J.-C.-Cantin","de la P.-Soeurs / J.-C.-Cantin",46.750179,-71.370684,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2496,0,2
2497,"de Fenouillet","des Chasseurs / de Fenouillet",46.75116,-71.364719,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2497,0,2
2498,"De Guinecourt","des Chasseurs / De Guinecourt",46.7497,-71.362653,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2498,0,2
2499,"du Guiana","de la P.-Soeurs / du Guiana",46.755598,-71.365457,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2499,0,2
2500,"G.-Langelier","de la P.-Soeurs / G.-Langelier",46.756804,-71.36422,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2500,0,2
2501,"du Domaine/2501","de la P.-Soeurs / du Domaine",46.75889,-71.362015,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2501,0,2
2502,"J.-Gauvin","de la Rivière / J.-Gauvin",46.759662,-71.362302,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2502,0,2
2503,"L.-A.-Desjardins","de la Rivière / L.-A.-Desjardins",46.760981,-71.361511,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2503,0,2
2504,"F.-Boulet","de la Rivière / F.-Boulet",46.760523,-71.357878,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2504,0,2
2505,"A.-Martin","de la Rivière / A.-Martin",46.758846,-71.355425,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2505,0,2
2506,"du Domaine/2506","de la Rivière / du Domaine",46.757648,-71.353748,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2506,0,2
2507,"St-Félix/2507","Saint-Félix / au 4303",46.747188,-71.348387,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2507,0,2
2508,"de F.-Roy","Saint-Félix / de F.-Roy",46.747989,-71.344813,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2508,0,2
2509,"St-Félix","de Cap-Rouge / Saint-Félix",46.748182,-71.341793,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2509,0,2
2510,"C.-A.-Roy","de la Chaudière / C.-A.-Roy",46.760939,-71.350304,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2510,0,2
2511,"R.-Giffard","Mgr-Gauthier / R.-Giffard",46.851908,-71.205592,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2511,0,2
2512,"E.-Fortier","de la Chaudière / de la Sapinière",46.763598,-71.349639,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2512,0,2
2513,"F.-Carrel","Charest Ouest / F.-Carrel",46.796962,-71.262053,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2513,0,2
2515,"1re Avenue","41e Rue Est / 1re Avenue",46.841653,-71.247954,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2515,0,1
2517,"des Pionniers","Saint-Paul / des Pionniers",46.795725,-71.353158,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2517,0,2
2518,"St-Jules","Royale / du Couvent",46.859515,-71.192365,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2518,0,1
2519,"Cégep Limoilou","des Capucins / de la Canardière",46.828879,-71.225029,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2519,0,1
2520,"49e Rue","4e Avenue Ouest / 49e Rue Ouest",46.843449,-71.260206,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2520,0,2
2521,"4e Avenue/2521","de l'Atrium / 4e Avenue Ouest",46.845883,-71.263433,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2521,0,1
2522,"des Gradins/2522","des Gradins / au 5355",46.840817,-71.275758,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2522,0,2
2523,"des Rocailles","des Gradins / des Rocailles",46.83759,-71.272683,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2523,0,2
2524,"RTC","des Rocailles /  au 720",46.836411,-71.275406,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2524,0,2
2525,"P.-Bertrand/2525","des Rocailles / P.-Bertrand",46.834071,-71.280812,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2525,0,2
2526,"Bouvier","P.-Bertrand / Bouvier",46.832446,-71.280317,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2526,0,2
2527,"Bouvier/2527","Bouvier / au 1080",46.829506,-71.285373,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=2527,0,2
