route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
150250,RTC,"25",,"Place D'Youville / Gare du Palais - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=25,013888,FFFFFF
150280,RTC,"28",,"Colline Parlementaire - 51e Rue Est",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=28,013888,FFFFFF
150310,RTC,"31",,"Terminus du Zoo - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=31,013888,FFFFFF
150320,RTC,"32",,"Terminus du Zoo - Lac Clément",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=32,013888,FFFFFF
150340,RTC,"34",,"Terminus du Zoo - Des Laurentides",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=34,013888,FFFFFF
150360,RTC,"36",,"Place Jacques-Cartier - Station des Roses",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=36,013888,FFFFFF
150390,RTC,"39",,"41e Rue Est - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=39,013888,FFFFFF
150440,RTC,"44",,"Terminus Beauport - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=44,013888,FFFFFF
150500,RTC,"50",,"Boischatel - Terminus La Cimenterie",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=50,013888,FFFFFF
150510,RTC,"51",,"Ste-Anne - T. Beauport",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=51,013888,FFFFFF
150520,RTC,"52",,"Du Bourg-Royal - Terminus Charlesbourg",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=52,013888,FFFFFF
150530,RTC,"53",,"T. C.-Montmorency - T. Beauport",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=53,013888,FFFFFF
150540,RTC,"54",,"Terminus Beauport / Vieux-Québec - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=54,013888,FFFFFF
150550,RTC,"55",,"Terminus Beauport - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=55,013888,FFFFFF
150580,RTC,"58",,"Terminus Beauport - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=58,013888,FFFFFF
150610,RTC,"61",,"41e Rue Est - Lebourgneuf",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=61,013888,FFFFFF
150640,RTC,"64",,"Place Jacques-Cartier - Lebourgneuf",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=64,013888,FFFFFF
150720,RTC,"72",,"Terminus Charlesbourg - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=72,013888,FFFFFF
150740,RTC,"74",,"Place Jacques-Cartier - Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=74,013888,FFFFFF
150750,RTC,"75",,"Sainte-Foy Centre - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=75,013888,FFFFFF
150760,RTC,"76",,"Gare de train de Sainte-Foy - Aéroport international Jean-Lesage",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=76,013888,FFFFFF
150770,RTC,"77",,"Terminus Les Saules - Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=77,013888,FFFFFF
150790,RTC,"79",,"Terminus Les Saules / Belvédère - L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=79,013888,FFFFFF
150800,RTC,"80",,"Place Jacques-Cartier - L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=80,013888,FFFFFF
150810,RTC,"81",,"Terminus Les Saules - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=81,013888,FFFFFF
150820,RTC,"82",,"Place Jacques-Cartier - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=82,013888,FFFFFF
150840,RTC,"84",,"Place Jacques-Cartier - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=84,013888,FFFFFF
150850,RTC,"85",,"Place Jacques-Cartier - Lebourgneuf",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=85,013888,FFFFFF
150860,RTC,"86",,"Place J.-Cartier / colline Parlementaire - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=86,013888,FFFFFF
150920,RTC,"92",,"Sainte-Foy  Centre - Saint-Augustin",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=92,013888,FFFFFF
150930,RTC,"93",,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau - Champigny",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=93,013888,FFFFFF
152951,RTC,"295",,"Place Jacques-Cartier - Saint-Augustin",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=295,E04503,000000
153151,RTC,"315",,"Univ.Laval/Cégep Garneau - Cap-Rouge",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=315,E04503,000000
153301,RTC,"330",,"Univ.Laval/Cégep Garneau - Terminus Charlesbourg",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=330,E04503,000000
153311,RTC,"331",,"Pointe-de-Sainte-Foy - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=331,E04503,000000
153321,RTC,"332",,"Saint-Rodrigue - Sainte-Foy Centre",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=332,E04503,000000
153361,RTC,"336",,"Univ.Laval/Cégep Garneau - Station des Roses",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=336,E04503,000000
153371,RTC,"337",,"Univ.Laval/Cégep Garneau - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=337,E04503,000000
153381,RTC,"338",,"Univ.Laval/Cégep Garneau - Montagne-des-Roches",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=338,E04503,000000
153501,RTC,"350",,"Univ.Laval/Cégep Garneau - Courville / Boischatel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=350,E04503,000000
153541,RTC,"354",,"Pointe-de-Sainte-Foy - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=354,E04503,000000
153551,RTC,"355",,"Univ.Laval/Cégep Garneau - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=355,E04503,000000
153581,RTC,"358",,"Univ.Laval/Cégep Garneau - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=358,E04503,000000
153721,RTC,"372",,"Univ.Laval/Cégep Garneau - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=372,E04503,000000
153741,RTC,"374",,"Univ.Laval/Cégep Garneau - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=374,E04503,000000
153771,RTC,"377",,"Univ.Laval/Cégep Garneau - Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=377,E04503,000000
153801,RTC,"380",,"Univ.Laval/Cégep Garneau - L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=380,E04503,000000
153811,RTC,"381",,"Univ.Laval/Cégep Garneau - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=381,E04503,000000
153821,RTC,"382",,"Univ.Laval/Cégep Garneau - Saint-Émile",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=382,E04503,000000
153841,RTC,"384",,"Univ.Laval/Cégep Garneau - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=384,E04503,000000
153911,RTC,"391",,"Pointe-de-Sainte-Foy - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=391,E04503,000000
155301,RTC,"530",,"Sainte-Foy Centre - Station des Roses",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=530,E04503,000000
155361,RTC,"536",,"Sainte-Foy Centre - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=536,E04503,000000
155371,RTC,"537",,"Sainte-Foy Centre - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=537,E04503,000000
155381,RTC,"538",,"Sainte-Foy Centre - Du Bourg-Royal",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=538,E04503,000000
155501,RTC,"550",,"Sainte-Foy Centre - Courville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=550,E04503,000000
155551,RTC,"555",,"Sainte-Foy Centre - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=555,E04503,000000
155581,RTC,"558",,"Sainte-Foy Centre - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=558,E04503,000000
155721,RTC,"572",,"Sainte-Foy Centre - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=572,E04503,000000
155741,RTC,"574",,"Sainte-Foy Centre - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=574,E04503,000000
155771,RTC,"577",,"Sainte-Foy Centre - Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=577,E04503,000000
155801,RTC,"580",,"Sainte-Foy Centre - L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=580,E04503,000000
155811,RTC,"581",,"Lebourgneuf / Sainte-Foy Centre - Lebourgneuf / Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=581,E04503,000000
155821,RTC,"582",,"Lebourgneuf / Sainte-Foy Centre - Lebourgneuf / Saint-Émile",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=582,E04503,000000
155841,RTC,"584",,"Sainte-Foy Centre - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=584,E04503,000000
159990,RTC,"999",,"null - null",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=999,013888,FFFFFF
152901,RTC,"290",,"Vieux-Québec - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=290,E04503,000000
152941,RTC,"294",,"Place Jacques-Cartier - Saint-Augustin",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=294,E04503,000000
154050,RTC,"405",,"Centre Vidéotron - Hôtels centre-ville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=405,013888,FFFFFF
154100,RTC,"410",,"Festival d'été - Hydro-Québec",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=410,013888,FFFFFF
154200,RTC,"420",,"Festival d'été - Sainte-Foy Centre",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=420,013888,FFFFFF
154300,RTC,"430",,"Festival d'été - Atrium",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=430,013888,FFFFFF
154500,RTC,"450",,"Festival d'été - Les Promenades Beauport",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=450,013888,FFFFFF
158004,RTC,"800",,"Beauport - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=800,97BF0D,000000
158014,RTC,"801",,"Charlesbourg - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=801,97BF0D,000000
158024,RTC,"802",,"Terminus Beauport - Station Belvédère",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=802,97BF0D,000000
158034,RTC,"803",,"Terminus Beauport - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=803,97BF0D,000000
158044,RTC,"804",,"Sainte-Foy Centre - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=804,97BF0D,000000
158074,RTC,"807",,"Place D'Youville - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=807,97BF0D,000000
159046,RTC,"904",,"null - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=904,1A171B,FFFFFF
159076,RTC,"907",,"Place D'Youville - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=907,1A171B,FFFFFF
159156,RTC,"915",,"null - Cap-Rouge",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=915,1A171B,FFFFFF
159256,RTC,"925",,"null - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=925,1A171B,FFFFFF
159316,RTC,"931",,"Place D'Youville - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=931,1A171B,FFFFFF
159366,RTC,"936",,"null - Station des Roses",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=936,1A171B,FFFFFF
159506,RTC,"950",,"Boischatel - null",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=950,1A171B,FFFFFF
159546,RTC,"954",,"null - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=954,1A171B,FFFFFF
159726,RTC,"972",,"null - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=972,1A171B,FFFFFF
159806,RTC,"980",,"null - L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=980,1A171B,FFFFFF
159826,RTC,"982",,"null - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=982,1A171B,FFFFFF
159846,RTC,"984",,"null - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=984,1A171B,FFFFFF
159926,RTC,"992",,"null - Saint-Augustin",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=992,1A171B,FFFFFF
150139,RTC,"3a",,"Saint-Jean-Eudes - Des Lilas Ouest / Duval",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=3a,013888,FFFFFF
150439,RTC,"3g",,"18e Rue / 8e Avenue - Des Lilas Ouest / du Colisée",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=3g,013888,FFFFFF
150093,RTC,"9",,"Parc Colbert Est - Place Jacques-Cartier",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=9,013888,FFFFFF
154119,RTC,"11g",,"null - C.-Laforte / McCartney",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=11g,013888,FFFFFF
151139,RTC,"13a",,"École secondaire De Rochebelle - De Terrebonne / de la Suète",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=13a,013888,FFFFFF
152139,RTC,"13b",,"École secondaire De Rochebelle - Des Sapins / du Versant-Nord",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=13b,013888,FFFFFF
151149,RTC,"14a",,"Collège des Compagnons - De la Rivière / du Domaine",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=14a,013888,FFFFFF
154149,RTC,"14g",,"Collège Jésus-Marie de Sillery - Des Carougeois / J.-C.-Cantin",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=14g,013888,FFFFFF
151159,RTC,"15a",,"Collège des Compagnons - De la Prom.-des-Soeurs / J.-C.-Cantin",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=15a,013888,FFFFFF
152159,RTC,"15b",,"Collège des Compagnons - E.-Blondin / de la Prom-des-Soeurs",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=15b,013888,FFFFFF
150223,RTC,"22",,"Sainte-Foy Centre - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=22,013888,FFFFFF
154259,RTC,"25g",,"null - Terminus de Marly",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=25g,013888,FFFFFF
150293,RTC,"29",,"Parc Colbert Ouest - Place Jacques-Cartier",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=29,013888,FFFFFF
150333,RTC,"33",,"Parc industriel Charlesbourg - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=33,013888,FFFFFF
151559,RTC,"55a",,"Académie Sainte-Marie - G.-Viger / des Sablonnières",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=55a,013888,FFFFFF
154559,RTC,"55g",,"École secondaire de la Seigneurie - G.-Viger / des Sablonnières",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=55g,013888,FFFFFF
155559,RTC,"55h",,"École secondaire de la Seigneurie - Saint-Michel / Bessette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=55h,013888,FFFFFF
150573,RTC,"57",,"Sainte-Thérèse-de-Lisieux - Terminus Beauport",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=57,013888,FFFFFF
150590,RTC,"59",,"Terminus Charlesbourg - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=59,013888,FFFFFF
150650,RTC,"65",,"Place  J.-Cartier / colline Parlementaire - Lebourgneuf",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=65,013888,FFFFFF
150700,RTC,"70",,"Loretteville - null",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=70,013888,FFFFFF
150780,RTC,"78",,"Aéroport int. Jean-Lesage - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=78,013888,FFFFFF
151799,RTC,"79a",,"École sec. Polyvalente L'Ancienne-Lorette - Chauveau Ouest / Borduas",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=79a,013888,FFFFFF
152799,RTC,"79b",,"École sec. Polyvalente L'Ancienne-Lorette - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=79b,013888,FFFFFF
154799,RTC,"79g",,"École secondaire La Camaradière - Saint-Jean-Baptiste / Michelet",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=79g,013888,FFFFFF
151809,RTC,"80a",,"École sec. Polyvalente L'Ancienne-Lorette - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=80a,013888,FFFFFF
154809,RTC,"80g",,"École secondaire La Camaradière - O'Neil / W.-Hamel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=80g,013888,FFFFFF
151829,RTC,"82a",,"Saint-Jean-Eudes - Samson / Baker",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=82a,013888,FFFFFF
154849,RTC,"84g",,"École secondaire La Camaradière - Du Costebelle / de Pertuis",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=84g,013888,FFFFFF
154869,RTC,"86g",,"École secondaire La Camaradière - Père-Lelièvre / Godin",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=86g,013888,FFFFFF
150883,RTC,"88",,"Sainte-Foy Centre - Terminus Les Saules",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=88,013888,FFFFFF
151070,RTC,"107",,"Gare du Palais - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=107,013888,FFFFFF
151250,RTC,"125",,"Gare du Palais - Pointe-de-Sainte-Foy",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=125,013888,FFFFFF
151330,RTC,"133",,"Vieux-Québec - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=133,013888,FFFFFF
151360,RTC,"136",,"Colline Parlementaire - Montagne-des-Roches",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=136,013888,FFFFFF
151850,RTC,"185",,"Station Belvédère / Sainte-Foy Centre - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=185,013888,FFFFFF
152141,RTC,"214",,"Gare du Palais - Cap-Rouge",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=214,E04503,000000
152151,RTC,"215",,"Gare du Palais - Cap-Rouge",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=215,E04503,000000
152301,RTC,"230",,"Colline Parlementaire - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=230,E04503,000000
152361,RTC,"236",,"Colline Parlementaire - Station des Roses",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=236,E04503,000000
152381,RTC,"238",,"Colline Parlementaire - Guillaume-Mathieu",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=238,E04503,000000
152391,RTC,"239",,"Colline Parlementaire - Terminus du Zoo",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=239,E04503,000000
152501,RTC,"250",,"Colline Parlementaire - Courville / Boischatel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=250,E04503,000000
152511,RTC,"251",,"Grand Théâtre - Courville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=251,E04503,000000
152531,RTC,"253",,"Grand Théâtre - T. La Cimenterie",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=253,E04503,000000
152541,RTC,"254",,"Colline Parlementaire - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=254,E04503,000000
152551,RTC,"255",,"Colline Parlementaire - Sainte-Thérèse-de-Lisieux",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=255,E04503,000000
152721,RTC,"272",,"Colline Parlementaire - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=272,E04503,000000
152731,RTC,"273",,"Colline Parlementaire - Loretteville Sud",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=273,E04503,000000
152741,RTC,"274",,"Colline Parlementaire - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=274,E04503,000000
152771,RTC,"277",,"Colline Parlementaire - Val-Bélair",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=277,E04503,000000
151549,RTC,"54a",,"Académie Sainte-Marie - Saint-Honoré / Sainte-Thérèse",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=54a,013888,FFFFFF
154549,RTC,"54g",,"École secondaire de la Seigneurie - Saint-Honoré / Sainte-Thérèse",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=54g,013888,FFFFFF
152791,RTC,"279",,"Colline Parlementaire - L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=279,E04503,000000
152801,RTC,"280",,"Place Jacques-Cartier / colline Parlementaire - Terminus Les Saules /  L'Ancienne-Lorette",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=280,E04503,000000
152811,RTC,"281",,"Colline Parlementaire - Neufchâtel",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=281,E04503,000000
152821,RTC,"282",,"Colline Parlementaire - Lac-Saint-Charles",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=282,E04503,000000
152831,RTC,"283",,"Gare du Palais - Champigny",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=283,E04503,000000
152841,RTC,"284",,"Colline Parlementaire - Loretteville",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=284,E04503,000000
152891,RTC,"289",,"Colline Parlementaire - Saint-Émile",3,http://www.rtcquebec.ca/Default.aspx?tabid=95&noParcours=289,E04503,000000
